Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM02,OUT049,-0.595719375
FDU45,OUT018,-0.431577596
FDZ10,OUT017,-0.134698271
NCK31,OUT010,-1.118462977
FDR27,OUT035,-0.01553174
FDF33,OUT013,-0.295765658
FDJ36,OUT046,-0.307717212
FDP33,OUT049,1.137804004
FDG17,OUT046,1.137950749
FDG47,OUT027,2.160223393
NCW29,OUT046,-0.100764807
DRH59,OUT017,-0.63515451
FDR32,OUT017,0.832379382
FDP48,OUT035,0.500069102
FDG17,OUT035,1.135376263
DRJ59,OUT017,-0.920228599
FDY48,OUT027,0.205620104
FDB02,OUT046,0.446800431
FDN10,OUT019,-1.102727375
NCD55,OUT035,-0.895972373
FDX34,OUT013,-0.166291551
FDZ38,OUT045,0.389687566
DRF37,OUT049,1.204839571
DRL47,OUT019,-1.101476873
FDL27,OUT035,-0.6962459
NCP53,OUT035,0.914014108
FDT03,OUT019,-1.036463276
FDJ28,OUT035,0.493863401
FDF40,OUT018,0.527591313
FDA32,OUT035,0.733525699
NCP02,OUT017,-0.764967061
FDZ31,OUT045,0.508449951
NCQ29,OUT013,1.157654017
FDP57,OUT010,-0.847553875
FDL32,OUT027,0.464273294
DRB01,OUT035,0.467424491
FDJ40,OUT046,-0.244725519
FDO24,OUT018,0.048390404
FDO11,OUT018,0.513563045
FDA56,OUT035,-0.181581367
FDF02,OUT045,-0.308738839
FDA10,OUT013,-0.141360048
NCI55,OUT017,-0.151802693
FDZ40,OUT010,-1.08269773
FDV08,OUT049,-0.90382432
FDN48,OUT013,-0.468137972
FDU57,OUT017,0.044543137
DRF49,OUT013,-0.237494369
FDS02,OUT035,0.53184749
FDS43,OUT046,0.453290541
FDT16,OUT013,1.206910065
FDX19,OUT027,1.962238072
FDK15,OUT046,-0.367361941
DRA12,OUT049,0.04802475
FDY35,OUT017,-0.892684007
NCU42,OUT013,0.356761504
FDD26,OUT013,0.377256688
FDR11,OUT018,0.204363952
NCP53,OUT045,1.141379207
FDP34,OUT045,0.202922934
NCV41,OUT019,-1.115770989
FDN20,OUT018,0.044246487
FDZ16,OUT018,0.215718083
FDZ28,OUT049,-0.192859113
NCL55,OUT013,1.201040398
NCJ17,OUT046,-0.514487268
FDT37,OUT046,1.00596247
FDV51,OUT049,0.367751176
FDZ28,OUT035,-0.052618693
FDN27,OUT013,-0.208726666
FDS14,OUT019,-1.090027565
FDZ58,OUT045,-0.164297301
FDD46,OUT046,0.151388094
FDJ03,OUT035,-0.857067921
FDU03,OUT010,-0.495836476
FDA33,OUT027,0.988016501
NCW53,OUT035,0.493017155
NCC55,OUT017,-0.941151028
FDP52,OUT019,-0.953619799
FDE39,OUT049,-0.161372989
FDB44,OUT035,0.663352317
FDG59,OUT013,-0.922914212
FDI05,OUT013,-0.624207343
FDF59,OUT045,-0.105146056
FDM39,OUT019,-1.07183297
FDB14,OUT013,-0.493846174
NCS05,OUT019,-1.09739866
DRJ35,OUT045,-0.73297771
FDO31,OUT019,-1.16464794
FDA31,OUT046,0.337916671
FDX40,OUT049,-0.902645579
FDW56,OUT045,0.55087869
FDH09,OUT018,-0.891386848
FDA52,OUT019,-1.021500717
FDF20,OUT019,-1.050917293
FDE40,OUT046,-0.727864694
NCU17,OUT046,-0.355103483
NCP14,OUT035,-0.298352354
FDN25,OUT027,-0.439497175
FDU39,OUT049,-0.753999246
NCM05,OUT017,1.30946805
FDU07,OUT017,0.105602389
FDF28,OUT049,-0.173785768
FDR57,OUT049,0.224138248
FDJ33,OUT013,-0.215379755
DRH23,OUT035,-0.780880472
FDQ52,OUT046,0.946922596
DRK13,OUT035,0.558928765
FDP09,OUT046,0.692149753
FDR08,OUT027,0.256192415
FDV50,OUT045,-0.137308493
FDT13,OUT049,0.672893512
FDJ27,OUT027,0.25835455
FDH21,OUT046,0.167989861
FDW14,OUT027,0.074691681
FDL52,OUT049,-0.977905975
FDW28,OUT017,0.595142067
FDL40,OUT049,-0.371213324
FDE24,OUT046,0.035275172
FDX35,OUT049,0.898891698
FDP46,OUT017,-0.47853175
FDX56,OUT045,0.606354221
FDQ45,OUT049,0.586945565
FDK50,OUT027,1.188090595
FDY26,OUT045,0.745274678
FDQ09,OUT017,-0.243131327
FDN39,OUT049,0.429655739
FDP13,OUT017,-0.930806109
FDR51,OUT013,0.129899709
FDZ49,OUT010,-0.393070814
FDL28,OUT018,0.421099169
FDZ10,OUT035,-0.124915579
FDK38,OUT013,0.091654935
DRL49,OUT027,0.917290403
FDR15,OUT013,0.085047959
FDQ24,OUT035,1.027980942
FDD56,OUT013,0.325884705
NCR42,OUT046,-0.954883206
FDH52,OUT045,-0.775158353
FDH57,OUT019,-1.100051259
FDR15,OUT010,-0.765351407
FDJ34,OUT035,-0.104088702
FDW37,OUT035,-0.42926175
FDQ23,OUT018,-0.504015507
FDP34,OUT013,0.217000143
FDE04,OUT027,1.606423011
FDC48,OUT045,-0.560223628
FDA47,OUT019,-1.028324848
FDI35,OUT018,0.12993831
NCV05,OUT013,0.19563866
FDR28,OUT045,0.19257855
FDH31,OUT017,-0.390679632
FDP59,OUT019,-1.124915006
FDS19,OUT018,-0.705944304
FDM60,OUT045,-0.967669252
FDJ44,OUT018,0.174905488
DRH51,OUT017,-0.48293824
DRC25,OUT017,-0.520887195
DRE25,OUT013,-0.433975267
NCX05,OUT049,-0.238345932
FDR11,OUT017,0.227260723
DRP47,OUT045,1.004549682
DRC49,OUT019,-1.089767312
FDQ47,OUT027,-0.687455787
FDL20,OUT013,-0.244997383
FDM34,OUT035,-0.085774063
NCN55,OUT013,1.080130471
FDD41,OUT035,-0.308871423
FDE52,OUT049,-0.51005773
NCT18,OUT019,-1.067274205
FDJ32,OUT018,-0.820370294
FDE16,OUT046,0.670750457
FDZ09,OUT045,0.254641863
DRZ11,OUT046,-0.120237848
FDK41,OUT049,-0.482586482
FDE56,OUT049,-0.706228935
FDH34,OUT013,0.532511768
DRI49,OUT013,-0.614436969
DRI59,OUT046,0.813984165
DRC36,OUT049,0.333009558
FDS15,OUT019,-1.112201093
FDI07,OUT018,0.169029102
FDZ15,OUT018,-0.355136073
NCX41,OUT027,1.89078231
NCO29,OUT019,-1.087029654
FDF57,OUT013,0.209728404
FDI33,OUT035,-0.45285386
DRJ47,OUT049,0.386187902
FDB34,OUT046,-0.496148766
FDY22,OUT027,0.897351243
DRL11,OUT017,0.202712544
FDY46,OUT035,0.477166878
FDG17,OUT013,1.091663171
FDE52,OUT018,-0.602776724
DRP47,OUT027,1.839977486
FDO01,OUT010,-0.84918965
FDL09,OUT046,0.323618537
FDR57,OUT013,0.153112296
DRD37,OUT035,-0.833657306
FDQ36,OUT027,-0.661776209
FDL33,OUT049,0.582859263
FDL48,OUT045,-0.894987867
FDL28,OUT049,0.95648077
NCN29,OUT046,-0.837796469
FDO13,OUT035,0.259268543
FDB38,OUT045,0.187802225
FDI36,OUT035,0.628932173
FDI58,OUT035,-0.436527307
FDH22,OUT018,-0.221899841
FDQ27,OUT013,-0.400004093
FDT33,OUT046,0.346496817
FDC56,OUT045,-0.169716153
FDF14,OUT046,0.146701457
FDQ39,OUT017,0.549943333
NCM43,OUT017,0.302905961
FDS46,OUT035,-0.138968114
FDI22,OUT049,0.694601379
NCE43,OUT045,0.328041997
FDZ36,OUT010,-0.585893637
FDR13,OUT019,-1.111036745
FDP46,OUT018,-0.559746544
FDW56,OUT019,-1.033970371
FDB40,OUT017,0.062421928
FDM28,OUT018,0.118716028
FDV49,OUT013,1.406222893
NCS53,OUT018,-0.024286516
FDO03,OUT049,1.010512536
FDT15,OUT035,0.520434014
FDD33,OUT049,0.911028788
FDX13,OUT017,1.30854593
FDH60,OUT013,0.509394647
DRH51,OUT046,-0.483164584
NCL07,OUT049,-0.880938324
FDW51,OUT045,0.680841877
FDF21,OUT019,-1.057973771
FDH26,OUT019,-1.099709978
FDJ03,OUT049,-0.909901044
FDU35,OUT017,-0.387346828
DRL01,OUT018,0.475822857
FDE59,OUT045,-0.943806707
FDI60,OUT035,-0.702630855
DRH39,OUT035,-0.56484557
FDK36,OUT049,-0.827384336
FDN52,OUT045,-0.510914583
FDU12,OUT017,1.146680914
NCT05,OUT027,2.249301994
FDS37,OUT027,0.456752296
FDK24,OUT017,-0.84682517
DRF36,OUT013,0.609350322
FDN46,OUT010,-0.921485248
NCN06,OUT045,0.255876595
FDD59,OUT035,-0.542719862
FDM14,OUT045,-0.277876835
FDO10,OUT018,-0.865499942
FDU35,OUT013,-0.385770111
NCA30,OUT018,0.320200883
NCO41,OUT049,-0.378790257
FDI24,OUT046,0.356752302
FDZ16,OUT046,0.485810782
FDV47,OUT046,-0.523795769
FDV16,OUT045,-0.937755058
FDZ22,OUT035,-0.533821027
FDO20,OUT010,-0.412028725
FDW38,OUT013,-0.773370569
FDW52,OUT045,0.190760993
FDT43,OUT019,-1.222409075
NCS29,OUT045,1.276441679
NCC31,OUT017,0.19037156
FDA21,OUT017,0.584729801
FDQ55,OUT046,-0.154383154
NCE54,OUT049,-0.59711354
FDD45,OUT017,-0.423426081
NCP17,OUT017,-0.71951637
FDR47,OUT035,0.523479005
DRM35,OUT013,0.393499086
FDR47,OUT019,-1.005556429
FDX19,OUT010,-0.295611963
FDV22,OUT027,1.228480321
FDQ46,OUT027,0.424847833
DRO47,OUT045,-0.237576762
FDB44,OUT010,-0.343469142
FDN02,OUT010,-0.434516805
FDW10,OUT045,0.363479513
FDJ41,OUT019,-0.805878242
FDM50,OUT046,-0.753941526
FDW10,OUT035,0.367258143
FDY48,OUT049,-0.334145845
NCE30,OUT027,1.803751686
FDO04,OUT045,-0.782095067
FDQ26,OUT010,-1.095753118
NCX29,OUT018,-0.108773031
FDE39,OUT046,-0.199479071
NCR54,OUT027,1.635686463
NCP55,OUT027,-0.543169183
FDX22,OUT017,0.767723411
FDI05,OUT035,-0.597544632
FDC51,OUT027,0.704897305
FDC10,OUT013,-0.269590329
FDJ46,OUT045,0.439751598
FDV10,OUT010,-1.167504717
FDX12,OUT027,2.241837412
FDL43,OUT019,-1.154515689
DRB13,OUT046,0.604397994
FDF59,OUT027,0.681153245
FDT35,OUT049,0.228870302
NCJ19,OUT035,-0.731692939
FDT35,OUT018,0.040149905
FDI48,OUT046,-0.846146401
DRC24,OUT019,-1.090602678
NCZ05,OUT017,-0.351110838
FDJ57,OUT049,0.546894791
FDX11,OUT017,0.389944431
FDE09,OUT035,-0.266982127
NCK06,OUT049,-0.119900385
DRE37,OUT017,0.524856228
FDV56,OUT046,-0.259326956
FDY43,OUT017,0.293176088
FDV35,OUT013,0.17072384
FDF05,OUT019,-0.824248831
FDA36,OUT035,0.399875997
FDS13,OUT027,1.926665274
FDU47,OUT013,0.009523538
FDI36,OUT010,-0.562694872
FDH48,OUT046,-0.487808387
FDZ14,OUT013,-0.247810668
FDS46,OUT013,-0.252270331
FDE21,OUT017,-0.200488192
FDA26,OUT049,0.825851771
FDV12,OUT046,-0.349021792
FDL46,OUT019,-1.103061812
FDN57,OUT013,0.039539722
NCJ18,OUT017,-0.219219038
FDO36,OUT045,0.416505249
FDX55,OUT018,0.388731305
FDT25,OUT019,-1.100320173
FDD16,OUT049,-0.612144918
NCX18,OUT013,0.685560089
NCG55,OUT018,-0.384029836
NCV18,OUT049,-0.520531755
NCS18,OUT035,-0.293140615
FDC37,OUT045,-0.311910435
FDE47,OUT046,-0.140813602
DRG49,OUT019,-0.914727522
FDC39,OUT049,0.932143252
FDH24,OUT019,-1.084165113
FDV39,OUT027,1.713212309
NCL17,OUT045,0.038983507
NCY53,OUT035,-0.237595119
FDH52,OUT013,-0.774202142
NCD19,OUT018,-0.934170191
FDI44,OUT046,-0.572474191
DRD49,OUT027,1.63888099
FDN08,OUT035,-0.164990065
FDO20,OUT027,1.928636045
FDY02,OUT046,1.138262749
FDX23,OUT045,-0.443445363
FDX01,OUT017,-0.220747154
FDH20,OUT027,0.228721367
NCX41,OUT017,0.857532876
FDD21,OUT027,0.54119413
DRH11,OUT019,-1.183957763
DRE60,OUT018,0.684573965
FDB10,OUT013,1.040345109
FDH38,OUT013,-0.191658354
NCL07,OUT018,-1.035705658
FDD48,OUT046,-0.240368886
NCT54,OUT027,0.147779999
FDF32,OUT027,1.715187072
DRH51,OUT045,-0.470097944
DRG03,OUT035,0.15940628
NCY42,OUT019,-1.089068708
FDH32,OUT017,-0.417143478
NCJ06,OUT027,0.519544931
FDH47,OUT027,0.18827049
FDZ08,OUT018,-0.623822966
FDK16,OUT017,-0.395273484
DRG01,OUT018,-0.701732543
NCM53,OUT027,0.286249222
NCB07,OUT035,0.559544216
NCZ06,OUT035,1.01329822
FDU48,OUT049,-0.080734122
NCB55,OUT027,-0.366859573
FDP15,OUT013,1.377545427
FDF17,OUT046,0.545232535
NCN06,OUT049,0.26688749
DRM48,OUT018,-0.957782709
FDH10,OUT046,0.506015742
FDC60,OUT018,-0.564276659
FDE35,OUT018,-0.850118732
DRI23,OUT013,0.257916438
NCR38,OUT013,1.081603591
FDP04,OUT035,-0.716082441
NCW17,OUT045,-0.069816972
FDX34,OUT017,-0.163244071
NCK53,OUT045,-0.399639009
NCO54,OUT010,-1.11045225
NCH55,OUT046,-0.111307855
FDT44,OUT027,0.516685633
DRG49,OUT046,0.966764455
FDX46,OUT010,-1.107181281
DRG36,OUT049,0.308840508
FDU37,OUT049,-0.618610363
FDK10,OUT049,0.438606062
DRF37,OUT027,2.101055959
FDC44,OUT035,-0.296469334
FDP15,OUT046,1.053099754
FDZ27,OUT027,-0.632050127
FDY22,OUT019,-1.106827236
DRG51,OUT035,0.243068095
FDN58,OUT045,0.926219677
FDW01,OUT049,0.151731897
FDX24,OUT018,-0.579628242
FDO51,OUT017,-0.949954832
FDJ52,OUT027,1.181166777
NCY06,OUT010,-0.752511909
FDE20,OUT018,0.01566691
FDT23,OUT010,-0.995702601
FDQ51,OUT046,-0.832391679
FDE35,OUT046,-0.743759328
FDB46,OUT013,0.666493479
NCG19,OUT035,0.789313796
NCL06,OUT018,0.668183278
FDT36,OUT019,-1.272501065
FDC56,OUT049,-0.163730024
FDJ26,OUT049,0.756863536
FDZ59,OUT017,0.245724721
FDV11,OUT027,1.500066726
FDR13,OUT010,-0.899914576
FDI15,OUT018,0.862967404
FDF47,OUT018,0.50418447
NCB54,OUT019,-1.098559999
NCK19,OUT027,1.609471489
FDX16,OUT017,0.121852057
FDL50,OUT045,-0.200305505
NCE31,OUT035,-0.94093788
DRJ01,OUT049,0.227736229
FDE22,OUT013,0.242843103
FDY20,OUT019,-1.135371013
NCO14,OUT045,-0.886437133
NCR50,OUT017,0.165271123
DRM47,OUT017,0.572066561
FDO27,OUT010,-0.986120014
FDJ20,OUT027,0.670906856
NCX17,OUT013,0.943503796
FDG59,OUT049,-0.943371448
FDD52,OUT045,-0.26539572
FDO48,OUT017,0.881279352
FDC59,OUT019,-1.195897159
FDS15,OUT018,-0.440504194
FDB47,OUT035,0.686895564
FDV14,OUT019,-1.127470329
FDB27,OUT013,0.604369084
FDA35,OUT035,-0.102358032
FDN51,OUT018,0.60311374
FDO39,OUT019,-1.027961622
FDB28,OUT049,0.594696196
DRJ25,OUT046,-0.814902773
FDH46,OUT027,0.285702583
FDI10,OUT045,0.250687907
FDU21,OUT018,-1.055398314
FDD09,OUT049,0.547103921
FDD10,OUT046,0.472076515
FDN31,OUT010,-0.496203446
FDA46,OUT018,0.355860209
FDM56,OUT046,-0.28570143
FDF11,OUT010,-0.26925226
FDS32,OUT018,-0.228206362
NCM06,OUT013,0.137394869
FDZ26,OUT045,0.891115023
FDO01,OUT013,-0.125900882
FDJ46,OUT049,0.414613163
FDG26,OUT019,-0.878889183
FDZ38,OUT035,0.3151428
NCO55,OUT013,-0.313042686
FDT60,OUT035,-0.136418064
FDW37,OUT049,-0.437491729
NCK42,OUT018,0.446913467
FDA45,OUT046,0.318899505
FDW55,OUT018,0.597020596
FDY44,OUT017,0.583245378
FDQ31,OUT017,-0.578318077
FDM09,OUT049,0.269354294
FDH12,OUT018,-0.428590303
NCQ43,OUT035,-0.279049267
FDT33,OUT035,0.353825219
NCT41,OUT018,-0.100515248
DRJ25,OUT010,-1.160637603
NCQ41,OUT046,0.536722061
NCN17,OUT049,-0.372050326
DRO35,OUT027,0.469728717
FDU27,OUT018,-0.92680261
FDY43,OUT027,1.266393516
FDG46,OUT035,-0.173212442
DRL49,OUT018,-0.148377509
NCB55,OUT049,-0.735758499
FDK28,OUT049,1.251077404
FDO49,OUT045,-0.824140332
FDT03,OUT013,0.520055226
FDW33,OUT027,0.322769402
FDR02,OUT035,-0.271916614
FDF50,OUT013,0.611484902
FDA40,OUT018,-0.574970606
NCT53,OUT018,0.064608497
FDY60,OUT035,0.101622215
FDP44,OUT027,0.302633414
NCQ50,OUT045,0.85207598
NCC30,OUT017,0.44347799
FDQ60,OUT018,-0.27907845
FDG41,OUT046,-0.26147479
FDQ03,OUT046,1.066915094
FDM03,OUT045,-0.288722256
FDZ51,OUT018,-0.57759358
DRF51,OUT035,-0.905782466
FDF39,OUT017,1.325438338
FDW52,OUT035,0.31308223
FDY22,OUT049,0.158183094
FDG14,OUT013,0.027560783
FDA57,OUT017,-0.926352733
FDL45,OUT019,-1.100980203
FDX28,OUT046,-0.38339529
NCQ54,OUT013,0.372148584
FDH40,OUT045,-0.620784506
FDU52,OUT035,0.177405894
FDT60,OUT010,-0.768287718
FDK08,OUT045,-0.380211226
FDN04,OUT049,0.503411001
FDE50,OUT013,0.506578089
FDI16,OUT049,-0.835776603
FDM50,OUT049,-0.699806257
NCV30,OUT049,-0.72117333
FDT44,OUT013,-0.205670752
FDY60,OUT013,0.015821454
FDT56,OUT017,-0.782295587
FDV58,OUT018,0.35340468
FDU04,OUT013,-0.130637457
NCN05,OUT027,1.536886339
FDI53,OUT018,0.196648424
FDD34,OUT046,0.228868874
FDW47,OUT027,0.589879521
FDT51,OUT027,0.481852438
FDO27,OUT013,-0.383152204
NCQ18,OUT018,-0.465185566
NCW05,OUT013,-0.278124503
FDI15,OUT010,-0.366863697
NCH43,OUT010,-0.387177812
FDT40,OUT049,-0.136718804
NCG19,OUT017,0.873490938
NCM30,OUT035,-0.896602688
FDB38,OUT017,0.146655209
FDB22,OUT046,0.149603922
FDC58,OUT046,-0.879051893
NCI29,OUT013,0.026888433
FDA23,OUT010,-0.871272628
DRG48,OUT013,0.079828362
FDV21,OUT013,-0.155292734
NCG18,OUT019,-1.122825655
FDG40,OUT045,-0.96905708
FDU24,OUT018,-0.482421823
FDA22,OUT049,0.263761792
FDY35,OUT046,-0.858160018
FDJ15,OUT045,0.428884048
NCW18,OUT018,0.6408135
FDK56,OUT018,0.323503465
FDF44,OUT046,-0.023353774
FDP51,OUT049,-0.272089133
FDU22,OUT027,0.511204506
FDM28,OUT017,0.423247602
NCL42,OUT046,0.980815173
FDJ15,OUT019,-1.032369346
FDI32,OUT018,-0.401024695
DRL11,OUT046,0.192732536
DRO59,OUT018,-0.692999293
FDA07,OUT019,-1.106465026
NCO53,OUT013,0.394997455
FDO21,OUT045,0.963913277
FDW39,OUT045,0.442392219
NCV17,OUT013,-0.061940041
FDE22,OUT046,0.179146907
NCB06,OUT018,-0.020834804
DRF48,OUT017,0.49676609
FDB05,OUT013,1.105854573
FDP28,OUT027,2.200224109
FDP23,OUT046,0.763990787
NCS41,OUT018,0.218073859
FDS40,OUT018,-1.060555044
FDA16,OUT017,0.918963188
FDN20,OUT035,0.243814155
FDF04,OUT027,2.257840467
DRG36,OUT018,0.089598587
FDW16,OUT018,-0.582593391
FDU09,OUT017,-0.860482507
FDW01,OUT046,0.146036861
FDB15,OUT045,1.082351131
NCJ17,OUT049,-0.485291882
NCT18,OUT018,0.147632133
FDG16,OUT018,0.418150728
FDP27,OUT017,0.54706022
FDQ44,OUT027,0.530365238
FDL50,OUT027,0.711277311
FDW57,OUT027,1.500731858
FDS34,OUT013,-0.309552621
NCV30,OUT035,-0.717273252
FDD26,OUT018,0.133966906
FDA03,OUT045,0.002445216
FDS27,OUT018,0.200785153
FDM12,OUT013,0.409909311
NCV42,OUT027,0.335079813
NCS41,OUT046,0.399448385
FDN56,OUT018,-0.089833699
DRK59,OUT046,0.885745313
NCG18,OUT046,-0.338889848
NCN26,OUT017,-0.212524883
FDI60,OUT027,-0.322542151
NCI43,OUT049,-0.834728167
NCL17,OUT049,0.034198052
FDQ19,OUT019,-0.685469384
FDY43,OUT049,0.271619102
FDR36,OUT049,-0.930084945
FDJ58,OUT049,0.31746703
DRY23,OUT045,-0.92808273
FDK26,OUT027,1.679555716
DRH03,OUT045,-0.431959602
FDC10,OUT010,-0.806319924
FDD23,OUT013,0.413886066
FDP32,OUT045,-0.112151207
FDO31,OUT035,-0.533769227
FDQ57,OUT013,0.103606533
FDX32,OUT027,0.985298315
FDC39,OUT027,1.532415795
FDU55,OUT046,1.10815236
FDL45,OUT013,-0.151588683
DRK37,OUT049,0.582603064
FDK22,OUT013,0.886212448
DRG37,OUT027,1.046817645
FDK22,OUT017,0.874173653
DRH36,OUT018,-0.742577138
DRC36,OUT018,0.005841681
DRE03,OUT027,-0.665273071
FDF34,OUT046,0.683978297
FDZ22,OUT046,-0.531954362
FDC44,OUT010,-0.97534067
FDN31,OUT027,1.578583323
FDO03,OUT017,0.9368784
FDA01,OUT049,-0.822550322
NCH42,OUT049,1.09525311
FDF46,OUT018,-0.339310114
DRL35,OUT046,-0.885257333
FDW46,OUT049,-0.79827934
FDB58,OUT046,0.105431895
FDD47,OUT018,0.289017765
NCO17,OUT045,-0.195761753
FDJ26,OUT017,0.869306662
FDU37,OUT045,-0.598662948
